x,y,height,momentum_x,bathymetry
0.5,0.5,22.05141,224.0925,0
1.5,0.5,22.05095,224.0946,0
2.5,0.5,22.04703,224.1124,0
3.5,0.5,22.04451,224.1238,0
4.5,0.5,22.04307,224.1304,0
5.5,0.5,22.04242,224.1333,0
6.5,0.5,22.04232,224.1337,0
7.5,0.5,22.04258,224.1326,0
8.5,0.5,22.04305,224.1304,0
9.5,0.5,22.04361,224.1279,0
10.5,0.5,22.0442,224.1252,0
11.5,0.5,22.04475,224.1227,0
12.5,0.5,22.04526,224.1204,0
13.5,0.5,22.0457,224.1184,0
14.5,0.5,22.04607,224.1168,0
15.5,0.5,22.04637,224.1154,0
16.5,0.5,22.04662,224.1143,0
17.5,0.5,22.04681,224.1134,0
18.5,0.5,22.04695,224.1128,0
19.5,0.5,22.04705,224.1123,0
20.5,0.5,22.04712,224.1121,0
21.5,0.5,22.04715,224.1119,0
22.5,0.5,22.04716,224.1119,0
23.5,0.5,22.04712,224.1121,0
24.5,0.5,22.04705,224.1124,0
25.5,0.5,22.04693,224.113,0
26.5,0.5,22.04676,224.1138,0
27.5,0.5,22.04652,224.1149,0
28.5,0.5,22.04618,224.1165,0
29.5,0.5,22.04572,224.1186,0
30.5,0.5,22.0451,224.1214,0
31.5,0.5,22.04428,224.1252,0
32.5,0.5,22.04322,224.13,0
33.5,0.5,22.04185,224.1362,0
34.5,0.5,22.04011,224.1442,0
35.5,0.5,22.03795,224.154,0
36.5,0.5,22.03529,224.166,0
37.5,0.5,22.03206,224.1806,0
38.5,0.5,22.02823,224.198,0
39.5,0.5,22.02375,224.2182,0
40.5,0.5,22.0186,224.2415,0
41.5,0.5,22.01278,224.2678,0
42.5,0.5,22.00631,224.297,0
43.5,0.5,21.99923,224.3288,0
44.5,0.5,21.99164,224.3629,0
45.5,0.5,21.98362,224.3989,0
46.5,0.5,21.9753,224.4362,0
47.5,0.5,21.96682,224.4741,0
48.5,0.5,21.95833,224.5119,0
49.5,0.5,21.94999,224.5491,0
50.5,0.5,21.94195,224.5848,0
51.5,0.5,21.93434,224.6186,0
52.5,0.5,21.92727,224.6499,0
53.5,0.5,21.92086,224.6783,0
54.5,0.5,21.91516,224.7036,0
55.5,0.5,21.9102,224.7255,0
56.5,0.5,21.90599,224.7441,0
57.5,0.5,21.90249,224.7596,0
58.5,0.5,21.89965,224.7722,0
59.5,0.5,21.89741,224.7822,0
60.5,0.5,21.89568,224.7898,0
61.5,0.5,21.89439,224.7956,0
62.5,0.5,21.89345,224.7998,0
63.5,0.5,21.89279,224.8028,0
64.5,0.5,21.89234,224.8049,0
65.5,0.5,21.89204,224.8063,0
66.5,0.5,21.89185,224.8073,0
67.5,0.5,21.89174,224.8079,0
68.5,0.5,21.89167,224.8083,0
69.5,0.5,21.89164,224.8086,0
70.5,0.5,21.89163,224.8089,0
71.5,0.5,21.89163,224.8091,0
72.5,0.5,21.89163,224.8092,0
73.5,0.5,21.89163,224.8094,0
74.5,0.5,21.89163,224.8096,0
75.5,0.5,21.89163,224.8098,0
76.5,0.5,21.89163,224.81,0
77.5,0.5,21.89163,224.8102,0
78.5,0.5,21.89164,224.8104,0
79.5,0.5,21.89163,224.8106,0
80.5,0.5,21.89164,224.8109,0
81.5,0.5,21.89164,224.8111,0
82.5,0.5,21.89165,224.8113,0
83.5,0.5,21.89165,224.8115,0
84.5,0.5,21.89165,224.8117,0
85.5,0.5,21.89165,224.812,0
86.5,0.5,21.89166,224.8122,0
87.5,0.5,21.89166,224.8125,0
88.5,0.5,21.89167,224.8127,0
89.5,0.5,21.89167,224.813,0
90.5,0.5,21.89168,224.8133,0
91.5,0.5,21.89168,224.8135,0
92.5,0.5,21.8917,224.8138,0
93.5,0.5,21.8917,224.8141,0
94.5,0.5,21.89171,224.8144,0
95.5,0.5,21.89173,224.8147,0
96.5,0.5,21.89173,224.815,0
97.5,0.5,21.89174,224.8153,0
98.5,0.5,21.89175,224.8157,0
99.5,0.5,21.89176,224.816,0
