x,y,height,momentum_x,bathymetry
0.5,0.5,22.07077,224.0044,0
1.5,0.5,22.06966,224.0095,0
2.5,0.5,22.06025,224.0523,0
3.5,0.5,22.05326,224.0842,0
4.5,0.5,22.04831,224.1066,0
5.5,0.5,22.04504,224.1215,0
6.5,0.5,22.04308,224.1304,0
7.5,0.5,22.0421,224.1348,0
8.5,0.5,22.04182,224.1361,0
9.5,0.5,22.04201,224.1353,0
10.5,0.5,22.04247,224.1332,0
11.5,0.5,22.04307,224.1306,0
12.5,0.5,22.04372,224.1276,0
13.5,0.5,22.04434,224.1248,0
14.5,0.5,22.04492,224.1222,0
15.5,0.5,22.04542,224.12,0
16.5,0.5,22.04585,224.1181,0
17.5,0.5,22.0462,224.1165,0
18.5,0.5,22.04649,224.1152,0
19.5,0.5,22.04672,224.1142,0
20.5,0.5,22.0469,224.1134,0
21.5,0.5,22.04703,224.1128,0
22.5,0.5,22.04712,224.1125,0
23.5,0.5,22.04718,224.1122,0
24.5,0.5,22.0472,224.1121,0
25.5,0.5,22.0472,224.1122,0
26.5,0.5,22.04717,224.1123,0
27.5,0.5,22.04711,224.1127,0
28.5,0.5,22.047,224.1132,0
29.5,0.5,22.04684,224.114,0
30.5,0.5,22.04662,224.115,0
31.5,0.5,22.04631,224.1165,0
32.5,0.5,22.04588,224.1185,0
33.5,0.5,22.04529,224.1213,0
34.5,0.5,22.04452,224.1249,0
35.5,0.5,22.04349,224.1296,0
36.5,0.5,22.04215,224.1357,0
37.5,0.5,22.04045,224.1435,0
38.5,0.5,22.0383,224.1533,0
39.5,0.5,22.03564,224.1655,0
40.5,0.5,22.03239,224.1803,0
41.5,0.5,22.0285,224.198,0
42.5,0.5,22.02393,224.2187,0
43.5,0.5,22.01866,224.2427,0
44.5,0.5,22.01266,224.2698,0
45.5,0.5,22.00598,224.2999,0
46.5,0.5,21.99867,224.3329,0
47.5,0.5,21.99081,224.3683,0
48.5,0.5,21.98252,224.4055,0
49.5,0.5,21.97392,224.444,0
50.5,0.5,21.96518,224.4831,0
51.5,0.5,21.95647,224.522,0
52.5,0.5,21.94794,224.5601,0
53.5,0.5,21.93977,224.5965,0
54.5,0.5,21.9321,224.6306,0
55.5,0.5,21.92504,224.662,0
56.5,0.5,21.9187,224.6902,0
57.5,0.5,21.91313,224.7149,0
58.5,0.5,21.90834,224.7361,0
59.5,0.5,21.90434,224.754,0
60.5,0.5,21.90107,224.7685,0
61.5,0.5,21.89848,224.7801,0
62.5,0.5,21.89647,224.7891,0
63.5,0.5,21.89496,224.7959,0
64.5,0.5,21.89387,224.8009,0
65.5,0.5,21.8931,224.8046,0
66.5,0.5,21.89257,224.8071,0
67.5,0.5,21.89222,224.8089,0
68.5,0.5,21.892,224.8101,0
69.5,0.5,21.89187,224.8109,0
70.5,0.5,21.8918,224.8115,0
71.5,0.5,21.89177,224.8119,0
72.5,0.5,21.89175,224.8123,0
73.5,0.5,21.89175,224.8125,0
74.5,0.5,21.89176,224.8128,0
75.5,0.5,21.89176,224.8131,0
76.5,0.5,21.89177,224.8134,0
77.5,0.5,21.89177,224.8137,0
78.5,0.5,21.89178,224.814,0
79.5,0.5,21.89178,224.8143,0
80.5,0.5,21.89179,224.8146,0
81.5,0.5,21.8918,224.8149,0
82.5,0.5,21.89181,224.8153,0
83.5,0.5,21.89181,224.8156,0
84.5,0.5,21.89182,224.8159,0
85.5,0.5,21.89183,224.8163,0
86.5,0.5,21.89184,224.8166,0
87.5,0.5,21.89184,224.817,0
88.5,0.5,21.89186,224.8173,0
89.5,0.5,21.89187,224.8177,0
90.5,0.5,21.89188,224.8181,0
91.5,0.5,21.89189,224.8185,0
92.5,0.5,21.8919,224.8189,0
93.5,0.5,21.89191,224.8193,0
94.5,0.5,21.89193,224.8197,0
95.5,0.5,21.89194,224.8201,0
96.5,0.5,21.89195,224.8205,0
97.5,0.5,21.89197,224.8209,0
98.5,0.5,21.89198,224.8214,0
99.5,0.5,21.89199,224.8218,0
