x,y,height,momentum_x,bathymetry
0.5,0.5,22.04311,224.1301,0
1.5,0.5,22.04313,224.1301,0
2.5,0.5,22.04325,224.1295,0
3.5,0.5,22.04359,224.128,0
4.5,0.5,22.04403,224.126,0
5.5,0.5,22.04451,224.1238,0
6.5,0.5,22.04499,224.1216,0
7.5,0.5,22.04543,224.1196,0
8.5,0.5,22.04581,224.1179,0
9.5,0.5,22.04615,224.1163,0
10.5,0.5,22.04642,224.1151,0
11.5,0.5,22.04664,224.1141,0
12.5,0.5,22.04681,224.1134,0
13.5,0.5,22.04693,224.1128,0
14.5,0.5,22.04701,224.1124,0
15.5,0.5,22.04706,224.1122,0
16.5,0.5,22.04706,224.1122,0
17.5,0.5,22.04703,224.1124,0
18.5,0.5,22.04695,224.1127,0
19.5,0.5,22.04681,224.1134,0
20.5,0.5,22.04661,224.1143,0
21.5,0.5,22.04633,224.1156,0
22.5,0.5,22.04595,224.1173,0
23.5,0.5,22.04544,224.1196,0
24.5,0.5,22.04476,224.1227,0
25.5,0.5,22.04388,224.1267,0
26.5,0.5,22.04276,224.1318,0
27.5,0.5,22.04133,224.1382,0
28.5,0.5,22.03956,224.1463,0
29.5,0.5,22.03737,224.1562,0
30.5,0.5,22.03473,224.1681,0
31.5,0.5,22.03158,224.1824,0
32.5,0.5,22.02786,224.1992,0
33.5,0.5,22.02356,224.2186,0
34.5,0.5,22.01865,224.2408,0
35.5,0.5,22.01314,224.2656,0
36.5,0.5,22.00704,224.2931,0
37.5,0.5,22.00039,224.3229,0
38.5,0.5,21.99327,224.3549,0
39.5,0.5,21.98574,224.3887,0
40.5,0.5,21.97792,224.4237,0
41.5,0.5,21.96991,224.4594,0
42.5,0.5,21.96185,224.4954,0
43.5,0.5,21.95387,224.5309,0
44.5,0.5,21.94609,224.5654,0
45.5,0.5,21.93864,224.5985,0
46.5,0.5,21.93162,224.6295,0
47.5,0.5,21.92514,224.6582,0
48.5,0.5,21.91926,224.6842,0
49.5,0.5,21.91402,224.7073,0
50.5,0.5,21.90946,224.7274,0
51.5,0.5,21.90555,224.7446,0
52.5,0.5,21.90229,224.7589,0
53.5,0.5,21.89961,224.7707,0
54.5,0.5,21.89747,224.7801,0
55.5,0.5,21.89581,224.7875,0
56.5,0.5,21.89453,224.7931,0
57.5,0.5,21.89358,224.7973,0
58.5,0.5,21.89289,224.8003,0
59.5,0.5,21.89241,224.8024,0
60.5,0.5,21.89208,224.8039,0
61.5,0.5,21.89186,224.8049,0
62.5,0.5,21.89172,224.8055,0
63.5,0.5,21.89164,224.8059,0
64.5,0.5,21.89159,224.8061,0
65.5,0.5,21.89156,224.8063,0
66.5,0.5,21.89156,224.8063,0
67.5,0.5,21.89155,224.8064,0
68.5,0.5,21.89155,224.8064,0
69.5,0.5,21.89154,224.8065,0
70.5,0.5,21.89153,224.8065,0
71.5,0.5,21.89153,224.8066,0
72.5,0.5,21.89153,224.8066,0
73.5,0.5,21.89152,224.8067,0
74.5,0.5,21.89152,224.8067,0
75.5,0.5,21.89151,224.8068,0
76.5,0.5,21.8915,224.8068,0
77.5,0.5,21.8915,224.8069,0
78.5,0.5,21.8915,224.8069,0
79.5,0.5,21.89149,224.807,0
80.5,0.5,21.89149,224.8071,0
81.5,0.5,21.89149,224.8072,0
82.5,0.5,21.89149,224.8073,0
83.5,0.5,21.89149,224.8074,0
84.5,0.5,21.89149,224.8075,0
85.5,0.5,21.89149,224.8076,0
86.5,0.5,21.89149,224.8077,0
87.5,0.5,21.89149,224.8078,0
88.5,0.5,21.89149,224.8079,0
89.5,0.5,21.89148,224.808,0
90.5,0.5,21.89148,224.8082,0
91.5,0.5,21.89148,224.8083,0
92.5,0.5,21.89148,224.8084,0
93.5,0.5,21.89148,224.8085,0
94.5,0.5,21.89149,224.8086,0
95.5,0.5,21.89149,224.8087,0
96.5,0.5,21.89149,224.8088,0
97.5,0.5,21.89149,224.8089,0
98.5,0.5,21.89149,224.809,0
99.5,0.5,21.89149,224.8091,0
