x,y,height,momentum_x,bathymetry
0.5,0.5,22.04516,224.1208,0
1.5,0.5,22.04521,224.1206,0
2.5,0.5,22.04559,224.1189,0
3.5,0.5,22.04593,224.1174,0
4.5,0.5,22.04622,224.1161,0
5.5,0.5,22.04646,224.115,0
6.5,0.5,22.04665,224.1141,0
7.5,0.5,22.04679,224.1134,0
8.5,0.5,22.04689,224.113,0
9.5,0.5,22.04694,224.1127,0
10.5,0.5,22.04695,224.1127,0
11.5,0.5,22.04692,224.1129,0
12.5,0.5,22.04683,224.1133,0
13.5,0.5,22.04668,224.114,0
14.5,0.5,22.04646,224.115,0
15.5,0.5,22.04614,224.1164,0
16.5,0.5,22.04572,224.1183,0
17.5,0.5,22.04517,224.1208,0
18.5,0.5,22.04444,224.1241,0
19.5,0.5,22.04351,224.1283,0
20.5,0.5,22.04234,224.1336,0
21.5,0.5,22.04088,224.1403,0
22.5,0.5,22.03908,224.1484,0
23.5,0.5,22.0369,224.1583,0
24.5,0.5,22.03428,224.1701,0
25.5,0.5,22.0312,224.1841,0
26.5,0.5,22.0276,224.2003,0
27.5,0.5,22.02347,224.2191,0
28.5,0.5,22.01878,224.2402,0
29.5,0.5,22.01355,224.2638,0
30.5,0.5,22.00777,224.2898,0
31.5,0.5,22.00151,224.318,0
32.5,0.5,21.99479,224.3481,0
33.5,0.5,21.9877,224.3799,0
34.5,0.5,21.98031,224.413,0
35.5,0.5,21.97272,224.4469,0
36.5,0.5,21.96505,224.481,0
37.5,0.5,21.9574,224.5151,0
38.5,0.5,21.94988,224.5485,0
39.5,0.5,21.94261,224.5808,0
40.5,0.5,21.93569,224.6115,0
41.5,0.5,21.9292,224.6402,0
42.5,0.5,21.92322,224.6666,0
43.5,0.5,21.9178,224.6904,0
44.5,0.5,21.91297,224.7117,0
45.5,0.5,21.90875,224.7303,0
46.5,0.5,21.90513,224.7463,0
47.5,0.5,21.90208,224.7597,0
48.5,0.5,21.89956,224.7707,0
49.5,0.5,21.89753,224.7797,0
50.5,0.5,21.89592,224.7867,0
51.5,0.5,21.89468,224.7922,0
52.5,0.5,21.89373,224.7964,0
53.5,0.5,21.89304,224.7994,0
54.5,0.5,21.89253,224.8016,0
55.5,0.5,21.89218,224.8032,0
56.5,0.5,21.89194,224.8042,0
57.5,0.5,21.89178,224.8049,0
58.5,0.5,21.89168,224.8053,0
59.5,0.5,21.89162,224.8056,0
60.5,0.5,21.89158,224.8058,0
61.5,0.5,21.89156,224.8059,0
62.5,0.5,21.89155,224.8059,0
63.5,0.5,21.89155,224.8059,0
64.5,0.5,21.89154,224.8059,0
65.5,0.5,21.89154,224.806,0
66.5,0.5,21.89153,224.806,0
67.5,0.5,21.89153,224.806,0
68.5,0.5,21.89152,224.8061,0
69.5,0.5,21.89152,224.8061,0
70.5,0.5,21.89151,224.8061,0
71.5,0.5,21.89151,224.8062,0
72.5,0.5,21.8915,224.8062,0
73.5,0.5,21.89149,224.8062,0
74.5,0.5,21.89149,224.8062,0
75.5,0.5,21.89148,224.8063,0
76.5,0.5,21.89148,224.8063,0
77.5,0.5,21.89148,224.8064,0
78.5,0.5,21.89147,224.8064,0
79.5,0.5,21.89147,224.8064,0
80.5,0.5,21.89146,224.8064,0
81.5,0.5,21.89146,224.8065,0
82.5,0.5,21.89146,224.8065,0
83.5,0.5,21.89145,224.8065,0
84.5,0.5,21.89145,224.8066,0
85.5,0.5,21.89145,224.8066,0
86.5,0.5,21.89144,224.8066,0
87.5,0.5,21.89144,224.8067,0
88.5,0.5,21.89144,224.8067,0
89.5,0.5,21.89143,224.8067,0
90.5,0.5,21.89143,224.8067,0
91.5,0.5,21.89142,224.8068,0
92.5,0.5,21.89142,224.8068,0
93.5,0.5,21.89142,224.8068,0
94.5,0.5,21.89142,224.8068,0
95.5,0.5,21.89142,224.8069,0
96.5,0.5,21.89141,224.8069,0
97.5,0.5,21.89141,224.807,0
98.5,0.5,21.89141,224.807,0
99.5,0.5,21.89141,224.807,0
