x,y,height,momentum_x,bathymetry
0.5,0.5,22.18177,223.4929,0
1.5,0.5,22.17826,223.5093,0
2.5,0.5,22.14886,223.6461,0
3.5,0.5,22.12354,223.7633,0
4.5,0.5,22.10223,223.8615,0
5.5,0.5,22.08477,223.9416,0
6.5,0.5,22.0709,224.0051,0
7.5,0.5,22.06028,224.0536,0
8.5,0.5,22.0525,224.089,0
9.5,0.5,22.04712,224.1136,0
10.5,0.5,22.04367,224.1293,0
11.5,0.5,22.04173,224.1382,0
12.5,0.5,22.04088,224.1422,0
13.5,0.5,22.04079,224.1427,0
14.5,0.5,22.04118,224.141,0
15.5,0.5,22.04183,224.1382,0
16.5,0.5,22.0426,224.1348,0
17.5,0.5,22.04339,224.1313,0
18.5,0.5,22.04413,224.1281,0
19.5,0.5,22.0448,224.1253,0
20.5,0.5,22.04536,224.1228,0
21.5,0.5,22.04584,224.1208,0
22.5,0.5,22.04623,224.1191,0
23.5,0.5,22.04655,224.1178,0
24.5,0.5,22.04681,224.1169,0
25.5,0.5,22.04701,224.1162,0
26.5,0.5,22.04716,224.1157,0
27.5,0.5,22.04726,224.1154,0
28.5,0.5,22.04734,224.1152,0
29.5,0.5,22.04739,224.1152,0
30.5,0.5,22.04742,224.1153,0
31.5,0.5,22.04742,224.1155,0
32.5,0.5,22.04739,224.1158,0
33.5,0.5,22.04734,224.1163,0
34.5,0.5,22.04726,224.1169,0
35.5,0.5,22.04713,224.1177,0
36.5,0.5,22.04695,224.1188,0
37.5,0.5,22.0467,224.1202,0
38.5,0.5,22.04634,224.1221,0
39.5,0.5,22.04584,224.1246,0
40.5,0.5,22.04515,224.128,0
41.5,0.5,22.04422,224.1325,0
42.5,0.5,22.04297,224.1384,0
43.5,0.5,22.04135,224.1461,0
44.5,0.5,22.03925,224.1559,0
45.5,0.5,22.03661,224.1682,0
46.5,0.5,22.03333,224.1834,0
47.5,0.5,22.02934,224.2018,0
48.5,0.5,22.02458,224.2236,0
49.5,0.5,22.01902,224.249,0
50.5,0.5,22.01266,224.278,0
51.5,0.5,22.00553,224.3105,0
52.5,0.5,21.99768,224.3462,0
53.5,0.5,21.98923,224.3845,0
54.5,0.5,21.98031,224.4248,0
55.5,0.5,21.9711,224.4663,0
56.5,0.5,21.96179,224.5082,0
57.5,0.5,21.95259,224.5495,0
58.5,0.5,21.94369,224.5894,0
59.5,0.5,21.93528,224.6271,0
60.5,0.5,21.92753,224.6618,0
61.5,0.5,21.92055,224.693,0
62.5,0.5,21.91444,224.7205,0
63.5,0.5,21.90922,224.7439,0
64.5,0.5,21.9049,224.7634,0
65.5,0.5,21.90141,224.7792,0
66.5,0.5,21.89868,224.7916,0
67.5,0.5,21.89662,224.8011,0
68.5,0.5,21.89511,224.8083,0
69.5,0.5,21.89405,224.8135,0
70.5,0.5,21.89333,224.8172,0
71.5,0.5,21.89285,224.8198,0
72.5,0.5,21.89256,224.8216,0
73.5,0.5,21.8924,224.8229,0
74.5,0.5,21.89231,224.8238,0
75.5,0.5,21.89227,224.8246,0
76.5,0.5,21.89226,224.8252,0
77.5,0.5,21.89227,224.8258,0
78.5,0.5,21.89228,224.8263,0
79.5,0.5,21.8923,224.8269,0
80.5,0.5,21.89231,224.8275,0
81.5,0.5,21.89233,224.828,0
82.5,0.5,21.89235,224.8286,0
83.5,0.5,21.89236,224.8292,0
84.5,0.5,21.89238,224.8298,0
85.5,0.5,21.8924,224.8304,0
86.5,0.5,21.89242,224.831,0
87.5,0.5,21.89244,224.8316,0
88.5,0.5,21.89246,224.8322,0
89.5,0.5,21.89248,224.8328,0
90.5,0.5,21.8925,224.8335,0
91.5,0.5,21.89252,224.8341,0
92.5,0.5,21.89255,224.8348,0
93.5,0.5,21.89257,224.8354,0
94.5,0.5,21.8926,224.8362,0
95.5,0.5,21.89262,224.8369,0
96.5,0.5,21.89265,224.8376,0
97.5,0.5,21.89267,224.8383,0
98.5,0.5,21.89269,224.839,0
99.5,0.5,21.89272,224.8397,0
